Regime,Label,Theme,run,Avg_Reward,Std_Reward,Avg_Alignment,Std_Alignment,N_agents
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,110,1088.9,118.38585688802151,0.711266,0.16774192096458443,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,111,1074.1,79.57728598315252,0.7470640000000001,0.15713173328276006,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,112,1124.8,88.0779957386255,0.654848,0.14447316142915034,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,113,1075.1,68.38851430531949,0.7194119999999999,0.11063911693228375,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,114,1145.4,99.69865707331378,0.61768,0.14083247581592978,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,115,1207.8,85.35780898989591,0.5390189999999999,0.12642573063089474,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,116,1117.4,75.43680210024223,0.678666,0.160691844099195,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,117,1152.4,104.14007660624969,0.6297889999999999,0.14508779230750832,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,118,1099.5,72.79079612148777,0.651554,0.1164819260371897,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,119,1101.0,34.29933591841749,0.707125,0.10244222482832836,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,120,1140.7,84.58532838369653,0.620182,0.15808696747184584,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,121,1155.7,63.996614493789174,0.6144020000000001,0.11056550454619903,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,122,1151.4,106.08717589270104,0.6000240000000001,0.16147475765580202,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,123,1139.6,106.08612853086244,0.635997,0.1801457191676906,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,124,1130.8,103.996581140386,0.664175,0.16123412013108282,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,125,1115.8,80.11769120765054,0.703517,0.14595094777584236,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,126,1099.0,73.50585766529842,0.6844589999999999,0.12537744989962643,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,127,1139.2,60.96775103828799,0.655416,0.12430311690022544,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,128,1114.9,96.73038130115413,0.6473059999999999,0.17041535045620484,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,129,1105.1,104.42269868184789,0.7182139999999999,0.1683620720814387,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,130,1084.6,77.70771447474755,0.710562,0.12614380918442075,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,131,1106.4,76.14780948188128,0.684725,0.10036167166248722,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,132,1137.9,95.37697136451055,0.6183080000000001,0.13591869537010395,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,133,1123.0,73.24691878237003,0.651508,0.14251145979651367,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,134,1111.0,89.52839400622203,0.646761,0.17490634944640138,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,135,1093.2,85.05919507417565,0.7345360000000001,0.13132262995301983,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,136,1084.9,76.86850243543624,0.769048,0.13913362081107503,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,137,1124.0,100.81997156648411,0.649718,0.17937063377883855,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,138,1170.3,87.75350578625209,0.562706,0.12786944402614547,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,139,1169.2,73.6128008191812,0.581984,0.09386434646753675,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,140,1109.1,90.38000024587544,0.665853,0.1345881259456255,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,141,1142.8,88.59245014233562,0.6173679999999999,0.16527041590476296,10
memory_coordination,V_Memory_Coordination,Multi-Agent Cooperation,142,1087.5,83.46423052887852,0.7340899999999999,0.14326903053734646,10
